"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N"
"id","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities"
"1500000US490572005004","Block Group 4, Census Tract 2005, Weber County, Utah","2","0","0","0","0","0","2","0","0","2"
"1500000US490572005005","Block Group 5, Census Tract 2005, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572005006","Block Group 6, Census Tract 2005, Weber County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490572006001","Block Group 1, Census Tract 2006, Weber County, Utah","81","0","0","0","0","0","81","0","0","81"
"1500000US490572006002","Block Group 2, Census Tract 2006, Weber County, Utah","13","0","0","0","0","0","13","0","0","13"
"1500000US490572006003","Block Group 3, Census Tract 2006, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572006004","Block Group 4, Census Tract 2006, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572007001","Block Group 1, Census Tract 2007, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572007002","Block Group 2, Census Tract 2007, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572007003","Block Group 3, Census Tract 2007, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572008001","Block Group 1, Census Tract 2008, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572008002","Block Group 2, Census Tract 2008, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572008003","Block Group 3, Census Tract 2008, Weber County, Utah","5","0","0","0","0","0","5","0","0","5"
"1500000US490572009001","Block Group 1, Census Tract 2009, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572009002","Block Group 2, Census Tract 2009, Weber County, Utah","68","24","0","0","24","0","44","0","0","44"
"1500000US490572009003","Block Group 3, Census Tract 2009, Weber County, Utah","56","0","0","0","0","0","56","0","0","56"
"1500000US490572011001","Block Group 1, Census Tract 2011, Weber County, Utah","177","133","133","0","0","0","44","0","0","44"
"1500000US490572011002","Block Group 2, Census Tract 2011, Weber County, Utah","19","0","0","0","0","0","19","0","0","19"
"1500000US490572012001","Block Group 1, Census Tract 2012, Weber County, Utah","129","0","0","0","0","0","129","0","0","129"
"1500000US490572012002","Block Group 2, Census Tract 2012, Weber County, Utah","32","0","0","0","0","0","32","0","0","32"
"1500000US490572013011","Block Group 1, Census Tract 2013.01, Weber County, Utah","14","0","0","0","0","0","14","0","0","14"
"1500000US490572013012","Block Group 2, Census Tract 2013.01, Weber County, Utah","24","0","0","0","0","0","24","0","0","24"
"1500000US490572013021","Block Group 1, Census Tract 2013.02, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572013022","Block Group 2, Census Tract 2013.02, Weber County, Utah","12","0","0","0","0","0","12","0","0","12"
"1500000US490572013023","Block Group 3, Census Tract 2013.02, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572014001","Block Group 1, Census Tract 2014, Weber County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490572014002","Block Group 2, Census Tract 2014, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572014003","Block Group 3, Census Tract 2014, Weber County, Utah","7","0","0","0","0","0","7","0","0","7"
"1500000US490572015001","Block Group 1, Census Tract 2015, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572015002","Block Group 2, Census Tract 2015, Weber County, Utah","25","25","0","0","25","0","0","0","0","0"
"1500000US490572015003","Block Group 3, Census Tract 2015, Weber County, Utah","367","0","0","0","0","0","367","367","0","0"
"1500000US490572015004","Block Group 4, Census Tract 2015, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572016001","Block Group 1, Census Tract 2016, Weber County, Utah","10","10","0","10","0","0","0","0","0","0"
"1500000US490572016002","Block Group 2, Census Tract 2016, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572016003","Block Group 3, Census Tract 2016, Weber County, Utah","69","56","0","0","56","0","13","0","0","13"
"1500000US490572016004","Block Group 4, Census Tract 2016, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572017001","Block Group 1, Census Tract 2017, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572017002","Block Group 2, Census Tract 2017, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572018001","Block Group 1, Census Tract 2018, Weber County, Utah","303","0","0","0","0","0","303","0","0","303"
"1500000US490572018002","Block Group 2, Census Tract 2018, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572019001","Block Group 1, Census Tract 2019, Weber County, Utah","135","127","127","0","0","0","8","0","0","8"
"1500000US490572020001","Block Group 1, Census Tract 2020, Weber County, Utah","7","0","0","0","0","0","7","0","0","7"
"1500000US490572020002","Block Group 2, Census Tract 2020, Weber County, Utah","46","0","0","0","0","0","46","0","0","46"
"1500000US490572020003","Block Group 3, Census Tract 2020, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572020004","Block Group 4, Census Tract 2020, Weber County, Utah","456","0","0","0","0","0","456","456","0","0"
"1500000US490572101011","Block Group 1, Census Tract 2101.01, Weber County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490572101012","Block Group 2, Census Tract 2101.01, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572101013","Block Group 3, Census Tract 2101.01, Weber County, Utah","12","12","0","0","12","0","0","0","0","0"
"1500000US490572101021","Block Group 1, Census Tract 2101.02, Weber County, Utah","38","38","0","38","0","0","0","0","0","0"
"1500000US490572101022","Block Group 2, Census Tract 2101.02, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572102011","Block Group 1, Census Tract 2102.01, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572102012","Block Group 2, Census Tract 2102.01, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572102013","Block Group 3, Census Tract 2102.01, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572102031","Block Group 1, Census Tract 2102.03, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572102032","Block Group 2, Census Tract 2102.03, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572102041","Block Group 1, Census Tract 2102.04, Weber County, Utah","57","48","0","0","48","0","9","0","0","9"
"1500000US490572102042","Block Group 2, Census Tract 2102.04, Weber County, Utah","3","3","0","3","0","0","0","0","0","0"
"1500000US490572103031","Block Group 1, Census Tract 2103.03, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103032","Block Group 2, Census Tract 2103.03, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103033","Block Group 3, Census Tract 2103.03, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103034","Block Group 4, Census Tract 2103.03, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103041","Block Group 1, Census Tract 2103.04, Weber County, Utah","12","12","0","12","0","0","0","0","0","0"
"1500000US490572103042","Block Group 2, Census Tract 2103.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103043","Block Group 3, Census Tract 2103.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103051","Block Group 1, Census Tract 2103.05, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103052","Block Group 2, Census Tract 2103.05, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103053","Block Group 3, Census Tract 2103.05, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103061","Block Group 1, Census Tract 2103.06, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572103062","Block Group 2, Census Tract 2103.06, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572104041","Block Group 1, Census Tract 2104.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572104042","Block Group 2, Census Tract 2104.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572104051","Block Group 1, Census Tract 2104.05, Weber County, Utah","655","648","642","6","0","0","7","0","0","7"
"1500000US490572104052","Block Group 2, Census Tract 2104.05, Weber County, Utah","9","0","0","0","0","0","9","0","0","9"
"1500000US490572104061","Block Group 1, Census Tract 2104.06, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572104062","Block Group 2, Census Tract 2104.06, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572104071","Block Group 1, Census Tract 2104.07, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572104072","Block Group 2, Census Tract 2104.07, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572104073","Block Group 3, Census Tract 2104.07, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572104081","Block Group 1, Census Tract 2104.08, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572104082","Block Group 2, Census Tract 2104.08, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105081","Block Group 1, Census Tract 2105.08, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105091","Block Group 1, Census Tract 2105.09, Weber County, Utah","7","0","0","0","0","0","7","0","0","7"
"1500000US490572105092","Block Group 2, Census Tract 2105.09, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105093","Block Group 3, Census Tract 2105.09, Weber County, Utah","10","0","0","0","0","0","10","0","0","10"
"1500000US490572105101","Block Group 1, Census Tract 2105.10, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105102","Block Group 2, Census Tract 2105.10, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105111","Block Group 1, Census Tract 2105.11, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105112","Block Group 2, Census Tract 2105.11, Weber County, Utah","15","15","0","0","15","0","0","0","0","0"
"1500000US490572105121","Block Group 1, Census Tract 2105.12, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105122","Block Group 2, Census Tract 2105.12, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105123","Block Group 3, Census Tract 2105.12, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105131","Block Group 1, Census Tract 2105.13, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105132","Block Group 2, Census Tract 2105.13, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105133","Block Group 3, Census Tract 2105.13, Weber County, Utah","22","0","0","0","0","0","22","0","0","22"
"1500000US490572105134","Block Group 4, Census Tract 2105.13, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105141","Block Group 1, Census Tract 2105.14, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105142","Block Group 2, Census Tract 2105.14, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105143","Block Group 3, Census Tract 2105.14, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105151","Block Group 1, Census Tract 2105.15, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105152","Block Group 2, Census Tract 2105.15, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105161","Block Group 1, Census Tract 2105.16, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105162","Block Group 2, Census Tract 2105.16, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105163","Block Group 3, Census Tract 2105.16, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105171","Block Group 1, Census Tract 2105.17, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105172","Block Group 2, Census Tract 2105.17, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105181","Block Group 1, Census Tract 2105.18, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572105182","Block Group 2, Census Tract 2105.18, Weber County, Utah","48","0","0","0","0","0","48","0","0","48"
"1500000US490572106001","Block Group 1, Census Tract 2106, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572106002","Block Group 2, Census Tract 2106, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572106003","Block Group 3, Census Tract 2106, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572106004","Block Group 4, Census Tract 2106, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572106005","Block Group 5, Census Tract 2106, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572107011","Block Group 1, Census Tract 2107.01, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572107012","Block Group 2, Census Tract 2107.01, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572107013","Block Group 3, Census Tract 2107.01, Weber County, Utah","1","0","0","0","0","0","1","0","0","1"
"1500000US490572107014","Block Group 4, Census Tract 2107.01, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572107031","Block Group 1, Census Tract 2107.03, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572107032","Block Group 2, Census Tract 2107.03, Weber County, Utah","92","92","0","0","92","0","0","0","0","0"
"1500000US490572107041","Block Group 1, Census Tract 2107.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572107042","Block Group 2, Census Tract 2107.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572107043","Block Group 3, Census Tract 2107.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572107044","Block Group 4, Census Tract 2107.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572107045","Block Group 5, Census Tract 2107.04, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572108001","Block Group 1, Census Tract 2108, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572108002","Block Group 2, Census Tract 2108, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572108003","Block Group 3, Census Tract 2108, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572109001","Block Group 1, Census Tract 2109, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572109002","Block Group 2, Census Tract 2109, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572109003","Block Group 3, Census Tract 2109, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572109004","Block Group 4, Census Tract 2109, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572109005","Block Group 5, Census Tract 2109, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572110001","Block Group 1, Census Tract 2110, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
"1500000US490572110002","Block Group 2, Census Tract 2110, Weber County, Utah","0","0","0","0","0","0","0","0","0","0"
